Area,Room,Parking,Warehouse,Elevator,Address,Price
63,1,TRUE,FALSE,TRUE,Thirteen November,26666.67
81,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,113333.33
55,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,71666.67
98,2,TRUE,TRUE,TRUE,Zargandeh,193333.33
84,2,TRUE,TRUE,TRUE,Shahran,80333.33
92,2,TRUE,TRUE,TRUE,Shahran,96666.67
86,2,TRUE,TRUE,TRUE,Shahedshahr,14033.33
56,1,TRUE,TRUE,TRUE,Shahran,63000
74,2,TRUE,TRUE,TRUE,,56633.67
90,2,TRUE,TRUE,TRUE,Northern Chitgar,43833.33
48,1,FALSE,FALSE,FALSE,Hashemi,31666.67
80,2,TRUE,TRUE,TRUE,Punak,93333.33
120,2,TRUE,TRUE,TRUE,Railway,51200
39,1,TRUE,FALSE,TRUE,Ostad Moein,39000
80,2,TRUE,TRUE,TRUE,Jeyhoon,70000
190,3,TRUE,TRUE,TRUE,Niavaran,506666.67
210,3,TRUE,TRUE,TRUE,Kamranieh,1152000
90,2,TRUE,TRUE,TRUE,Central Janatabad,119666.67
75,2,FALSE,FALSE,TRUE,Parand,13266.67
67,1,TRUE,TRUE,FALSE,Punak,71666.67
72,2,TRUE,TRUE,TRUE,Darakeh,96666.67
93,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,76666.67
119,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,165000
62,2,TRUE,TRUE,TRUE,Punak,73333.33
65,1,TRUE,TRUE,TRUE,Shahran,62666.67
320,5,FALSE,FALSE,FALSE,Sattarkhan,933333.33
145,5,FALSE,FALSE,FALSE,Jeyhoon,166666.67
75,2,FALSE,FALSE,FALSE,Parand,13166.67
73,2,TRUE,TRUE,FALSE,Aliabad South,28333.33
62,2,FALSE,TRUE,FALSE,Punak,76666.67
149,3,TRUE,TRUE,TRUE,Parand,70000
68,2,FALSE,TRUE,TRUE,Punak,68333.33
75,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,82666.67
133,5,FALSE,FALSE,FALSE,Jeyhoon,156666.67
63,2,TRUE,TRUE,FALSE,Punak,62666.67
58,1,TRUE,TRUE,TRUE,Pirouzi,16666.67
67,1,TRUE,TRUE,TRUE,Jordan,223333.33
70,1,TRUE,TRUE,TRUE,Shahran,75666.67
135,3,TRUE,TRUE,TRUE,Niavaran,300000
122,4,TRUE,FALSE,TRUE,Amirabad,80000
80,2,TRUE,TRUE,TRUE,Shahran,86333.33
55,1,TRUE,TRUE,TRUE,Punak,91666.67
86,2,TRUE,TRUE,FALSE,Shahran,103333.33
30,0,FALSE,TRUE,FALSE,Ostad Moein,16666.67
88,2,TRUE,TRUE,TRUE,Southern Janatabad,150000
220,3,TRUE,TRUE,TRUE,Jordan,450000
102,2,TRUE,TRUE,FALSE,ShahrAra,98333.33
97,2,TRUE,TRUE,TRUE,Gheitarieh,200000
150,3,TRUE,TRUE,TRUE,Yousef Abad,366666.67
64,1,TRUE,TRUE,FALSE,Alborz Complex,21500
62,2,FALSE,TRUE,FALSE,Punak,76666.67
100,2,TRUE,TRUE,TRUE,Shahran,140000
97,2,TRUE,TRUE,TRUE,Shahran,110000
80,2,TRUE,TRUE,TRUE,Shahran,131666.67
53,1,FALSE,TRUE,TRUE,Narmak,76666.67
68,2,TRUE,TRUE,TRUE,Ostad Moein,56000
105,2,TRUE,TRUE,FALSE,Fatemi,143333.33
70,2,TRUE,TRUE,FALSE,Punak,76666.67
86,2,TRUE,TRUE,TRUE,Central Janatabad,143333.33
62,1,FALSE,TRUE,FALSE,Beryanak,22733.33
40,2,FALSE,FALSE,FALSE,Salsabil,27666.67
57,1,TRUE,FALSE,TRUE,Karoon,56666.67
140,3,TRUE,TRUE,TRUE,Jordan,256666.67
40,1,FALSE,TRUE,FALSE,Qasr-od-Dasht,26333.33
35,1,TRUE,TRUE,FALSE,Salsabil,26000
112,2,TRUE,TRUE,TRUE,Gheitarieh,287000
140,3,TRUE,TRUE,TRUE,Saadat Abad,266666.67
48,1,FALSE,FALSE,TRUE,Eskandari,42666.67
70,2,TRUE,TRUE,TRUE,Punak,93333.33
175,3,TRUE,TRUE,TRUE,Kamranieh,566666.67
135,2,TRUE,TRUE,TRUE,Ekhtiarieh,270000
45,1,FALSE,TRUE,FALSE,Karoon,29333.33
50,1,TRUE,TRUE,FALSE,Azarbaijan,41666.67
61,1,TRUE,TRUE,TRUE,Central Janatabad,66666.67
47,1,TRUE,TRUE,FALSE,Salsabil,35000
210,3,TRUE,TRUE,TRUE,Farmanieh,1120000
82,2,FALSE,FALSE,TRUE,Parand,15166.67
72,2,FALSE,FALSE,FALSE,Pirouzi,79200
65,2,FALSE,TRUE,FALSE,Feiz Garden,63333.33
44,1,FALSE,TRUE,FALSE,Jeyhoon,31500
58,1,FALSE,TRUE,FALSE,Azarbaijan,42333.33
127,2,TRUE,TRUE,TRUE,Shahryar,83333.33
124,3,TRUE,TRUE,TRUE,Gheitarieh,256666.67
65,2,TRUE,TRUE,TRUE,Shahran,78333.33
110,2,TRUE,TRUE,TRUE,Gheitarieh,288666.67
200,4,TRUE,TRUE,TRUE,Niavaran,500000
240,3,TRUE,TRUE,FALSE,Elahieh,1152000
75,2,FALSE,FALSE,TRUE,Parand,11000
130,1,TRUE,TRUE,TRUE,Ostad Moein,42666.67
72,2,FALSE,FALSE,FALSE,Pishva,10000
101,2,TRUE,TRUE,TRUE,Jordan,173333.33
82,2,TRUE,TRUE,TRUE,Punak,110000
150,3,TRUE,TRUE,FALSE,Elahieh,392000
48,1,FALSE,FALSE,FALSE,Beryanak,24666.67
115,2,TRUE,TRUE,TRUE,,168666.67
106,2,TRUE,TRUE,TRUE,Farmanieh,148333.33
205,3,TRUE,TRUE,TRUE,Farmanieh,666666.67
125,2,TRUE,TRUE,TRUE,Gheitarieh,37500
85,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,96666.67
220,4,TRUE,TRUE,FALSE,Azarbaijan,500000
104,2,FALSE,FALSE,FALSE,Shahran,136000
99,2,TRUE,TRUE,TRUE,Shahran,130000
165,3,TRUE,TRUE,TRUE,Shahrake Gharb,605000
98,2,TRUE,TRUE,TRUE,Pardis,21666.67
71,2,FALSE,TRUE,TRUE,Shahr-e-Ziba,71666.67
104,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,116666.67
102,2,TRUE,TRUE,TRUE,Shahran,133333.33
112,2,TRUE,TRUE,TRUE,Shahran,180000
80,1,FALSE,TRUE,FALSE,Shahrake Qods,18333.33
69,2,TRUE,TRUE,TRUE,Jeyhoon,56666.67
135,3,TRUE,TRUE,TRUE,Saadat Abad,300000
44,1,FALSE,TRUE,FALSE,Qasr-od-Dasht,33333.33
80,2,TRUE,TRUE,FALSE,Shahr-e-Ziba,82666.67
80,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,25000
60,1,FALSE,FALSE,FALSE,Parand,10000
60,1,FALSE,FALSE,FALSE,Parand,10000
108,2,TRUE,TRUE,TRUE,Saadat Abad,286666.67
150,2,TRUE,TRUE,TRUE,Mirdamad,273333.33
78,2,FALSE,FALSE,FALSE,Parand,26000
77,2,TRUE,TRUE,FALSE,Firoozkooh,15666.67
160,5,TRUE,TRUE,FALSE,Yousef Abad,600000
106,2,TRUE,TRUE,TRUE,Golestan,78000
135,3,TRUE,TRUE,TRUE,West Pars,186666.67
102,3,FALSE,FALSE,TRUE,Amirabad,143333.33
68,2,TRUE,TRUE,TRUE,Punak,71666.67
136,3,TRUE,TRUE,TRUE,Saadat Abad,366666.67
77,2,TRUE,TRUE,TRUE,Jeyhoon,56000
72,2,TRUE,TRUE,FALSE,,30000
84,2,FALSE,TRUE,TRUE,Vahidiyeh,19600
69,1,TRUE,TRUE,TRUE,Shadabad,29666.67
55,1,TRUE,TRUE,TRUE,Andisheh,26583.33
94,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,136666.67
120,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,9833.33
90,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,9666.67
60,1,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,9833.33
54,1,FALSE,TRUE,FALSE,Beryanak,25333.33
144,3,TRUE,TRUE,TRUE,Gheitarieh,241666.67
80,2,FALSE,FALSE,FALSE,Parand,12666.67
110,3,TRUE,TRUE,TRUE,Ozgol,218333.33
55,2,FALSE,TRUE,FALSE,Yousef Abad,71666.67
65,2,FALSE,TRUE,FALSE,Punak,63333.33
60,2,TRUE,TRUE,TRUE,Salsabil,50666.67
69,2,TRUE,TRUE,FALSE,Andisheh,32666.67
180,4,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,90666.67
180,2,TRUE,TRUE,FALSE,Parand,70000
110,3,TRUE,TRUE,TRUE,Ozgol,218333.33
130,2,FALSE,TRUE,FALSE,Narmak,210000
120,2,TRUE,TRUE,TRUE,,48000
82,2,TRUE,TRUE,TRUE,Gheitarieh,233333.33
128,3,TRUE,TRUE,TRUE,Gheitarieh,306666.67
103,2,TRUE,TRUE,TRUE,,38333.33
85,2,TRUE,TRUE,TRUE,Farmanieh,203333.33
68,1,TRUE,FALSE,TRUE,Ahang,46666.67
110,3,TRUE,TRUE,TRUE,West Pars,218333.33
94,2,FALSE,FALSE,TRUE,Parand,22666.67
42,1,FALSE,FALSE,FALSE,Naziabad,21333.33
63,1,TRUE,TRUE,TRUE,Punak,73333.33
62,1,FALSE,FALSE,TRUE,Parand,11666.67
155,3,TRUE,TRUE,TRUE,Jordan,465000
65,2,TRUE,TRUE,TRUE,Afsarieh,51666.67
138,3,TRUE,TRUE,TRUE,Jordan,316666.67
135,3,TRUE,TRUE,TRUE,Azarbaijan,114666.67
135,3,TRUE,TRUE,TRUE,Azarbaijan,114666.67
71,1,FALSE,TRUE,TRUE,Pardis,18000
175,3,TRUE,TRUE,TRUE,Kook,350000
145,3,TRUE,TRUE,TRUE,Shahrake Gharb,350000
285,4,TRUE,TRUE,TRUE,Shahrake Gharb,950000
125,3,TRUE,TRUE,TRUE,Shahrake Gharb,375000
115,2,TRUE,TRUE,TRUE,Shahrake Gharb,400000
59,1,TRUE,TRUE,TRUE,Andisheh,23600
89,3,TRUE,TRUE,TRUE,Parand,14333.33
78,2,TRUE,FALSE,TRUE,Jeyhoon,75000
65,1,TRUE,TRUE,TRUE,Parand,11333.33
78,2,TRUE,TRUE,TRUE,Parand,16000
82,2,TRUE,TRUE,TRUE,Central Janatabad,100000
125,2,FALSE,TRUE,FALSE,Gheitarieh,51666.67
60,2,FALSE,TRUE,TRUE,Vahidieh,42666.67
57,2,FALSE,TRUE,FALSE,Salsabil,40000
66,2,FALSE,TRUE,FALSE,Afsarieh,37333.33
80,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,100000
46,1,TRUE,TRUE,TRUE,Shahran,56666.67
80,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,100000
73,2,TRUE,TRUE,TRUE,Southern Janatabad,102000
115,2,FALSE,FALSE,FALSE,Northern Janatabad,172500
65,2,TRUE,TRUE,FALSE,West Pars,65000
72,2,TRUE,TRUE,TRUE,Southern Janatabad,85000
80,2,TRUE,TRUE,TRUE,Southern Janatabad,100000
135,3,TRUE,TRUE,TRUE,,50000
80,2,TRUE,TRUE,TRUE,Central Janatabad,100000
97,2,TRUE,TRUE,TRUE,Narmak,133333.33
150,3,TRUE,TRUE,TRUE,Niavaran,366666.67
175,3,TRUE,TRUE,TRUE,ShahrAra,260000
74,1,FALSE,TRUE,TRUE,Parand,16000
157,3,TRUE,TRUE,TRUE,Marzdaran,340000
92,2,TRUE,TRUE,TRUE,Feiz Garden,111666.67
190,3,TRUE,TRUE,TRUE,Pasdaran,411666.67
110,2,TRUE,TRUE,TRUE,Pasdaran,293333.33
50,1,FALSE,TRUE,FALSE,Pirouzi,36666.67
197,3,TRUE,TRUE,TRUE,Marzdaran,518766.67
107,2,TRUE,TRUE,TRUE,Chidz,286666.67
78,2,TRUE,TRUE,TRUE,Farmanieh,240000
46,1,TRUE,TRUE,TRUE,Central Janatabad,65000
112,2,TRUE,TRUE,TRUE,Mahmoudieh,280000
60,1,FALSE,TRUE,FALSE,Tehran Now,50000
128,3,TRUE,TRUE,TRUE,Marzdaran,223333.33
193,3,TRUE,TRUE,TRUE,Kook,433333.33
120,2,TRUE,TRUE,TRUE,Niavaran,300000
115,2,TRUE,TRUE,TRUE,Ghoba,271666.67
95,2,TRUE,TRUE,TRUE,Southern Janatabad,110000
92,2,TRUE,TRUE,TRUE,Central Janatabad,113333.33
71,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,66666.67
95,2,TRUE,TRUE,TRUE,Damavand,58333.33
40,1,FALSE,TRUE,FALSE,Salsabil,21000
52,1,TRUE,TRUE,TRUE,Punak,78666.67
84,2,TRUE,TRUE,TRUE,Salsabil,63333.33
80,2,TRUE,TRUE,TRUE,Amirieh,60000
58,1,FALSE,TRUE,FALSE,Salsabil,23833.33
68,2,TRUE,TRUE,TRUE,Shahran,75666.67
90,2,TRUE,TRUE,TRUE,Southern Janatabad,111666.67
65,1,FALSE,TRUE,FALSE,Republic,46666.67
200,2,FALSE,FALSE,FALSE,Rudhen,95000
72,2,TRUE,TRUE,TRUE,Amirieh,55666.67
80,2,TRUE,TRUE,TRUE,Qasr-od-Dasht,60000
71,2,TRUE,TRUE,TRUE,Amirieh,55000
86,2,TRUE,TRUE,TRUE,Amirieh,66000
75,2,FALSE,TRUE,TRUE,Parand,11500
54,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,750000
60,1,TRUE,TRUE,TRUE,Shahr-e-Ziba,65333.33
105,3,TRUE,TRUE,TRUE,East Ferdows Boulevard,194333.33
72,2,TRUE,TRUE,TRUE,Abazar,111666.67
186,3,TRUE,TRUE,TRUE,Pasdaran,310000
110,2,TRUE,TRUE,TRUE,Heravi,201666.67
90,2,TRUE,TRUE,TRUE,Southern Janatabad,111666.67
78,2,TRUE,FALSE,TRUE,,24666.67
84,2,TRUE,TRUE,TRUE,Islamshahr,28500
53,1,FALSE,FALSE,FALSE,Kahrizak,15000
63,3,FALSE,TRUE,FALSE,Javadiyeh,48333.33
53,1,FALSE,TRUE,FALSE,Shahran,49000
105,2,TRUE,TRUE,TRUE,Southern Janatabad,116666.67
100,2,TRUE,TRUE,TRUE,Saadat Abad,151666.67
93,2,TRUE,TRUE,TRUE,Saadat Abad,130000
83,3,FALSE,FALSE,FALSE,Atabak,42883.33
135,3,TRUE,TRUE,TRUE,Saadat Abad,250000
65,1,FALSE,FALSE,TRUE,Saadat Abad,116333.33
100,2,TRUE,TRUE,TRUE,Saadat Abad,149333.33
80,2,FALSE,FALSE,FALSE,Damavand,25000
90,2,TRUE,TRUE,TRUE,Saadat Abad,175000
73,2,TRUE,TRUE,TRUE,Central Janatabad,63333.33
82,2,TRUE,TRUE,TRUE,Shahran,120000
148,3,TRUE,TRUE,TRUE,Yousef Abad,271333.33
90,2,TRUE,FALSE,TRUE,Shahran,105000
112,2,TRUE,TRUE,TRUE,Darabad,233333.33
45,1,FALSE,FALSE,TRUE,Si Metri Ji,296666.67
70,2,TRUE,TRUE,FALSE,Narmak,61666.67
107,2,TRUE,TRUE,TRUE,Mirdamad,253233.33
37,1,TRUE,TRUE,TRUE,Tehransar,39333.33
65,1,TRUE,TRUE,TRUE,Jeyhoon,57500
76,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,95000
66,2,FALSE,TRUE,FALSE,Yakhchiabad,33333.33
130,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,28833.33
63,3,TRUE,TRUE,FALSE,Shoosh,40000
75,2,FALSE,TRUE,FALSE,Shahrake Quds,16666.67
52,1,TRUE,FALSE,FALSE,Jeyhoon,40000
86,3,FALSE,TRUE,TRUE,Parand,9166.67
58,1,FALSE,FALSE,TRUE,Parand,8200
76,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,86666.67
87,2,TRUE,TRUE,TRUE,,22666.67
54,0,FALSE,FALSE,FALSE,Shahrake Qods,15666.67
140,3,TRUE,TRUE,TRUE,Daryan No,210000
74,2,FALSE,FALSE,TRUE,Parand,10433.33
186,3,TRUE,TRUE,TRUE,Velenjak,500000
140,3,TRUE,TRUE,TRUE,Mehran,280000
114,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,133333.33
51,1,FALSE,FALSE,TRUE,Ostad Moein,36666.67
180,3,TRUE,TRUE,TRUE,Kamranieh,466666.67
70,1,TRUE,TRUE,TRUE,Punak,116666.67
120,3,TRUE,TRUE,TRUE,Sattarkhan,180000
137,3,TRUE,TRUE,TRUE,Punak,228333.33
92,2,TRUE,TRUE,TRUE,Shahran,107333.33
45,1,TRUE,TRUE,FALSE,West Ferdows Boulevard,55000
68,2,FALSE,TRUE,TRUE,Waterfall,33333.33
80,2,TRUE,TRUE,TRUE,Punak,125333.33
85,2,FALSE,TRUE,TRUE,Central Janatabad,106666.67
88,2,TRUE,TRUE,TRUE,Central Janatabad,133333.33
118,2,TRUE,TRUE,TRUE,Mehran,236000
180,3,TRUE,TRUE,FALSE,Marzdaran,360000
60,1,TRUE,TRUE,FALSE,West Ferdows Boulevard,62000
80,2,FALSE,TRUE,TRUE,Shahryar,13666.67
86,2,FALSE,TRUE,FALSE,Vahidiyeh,17333.33
123,3,TRUE,TRUE,TRUE,Velenjak,416666.67
148,3,TRUE,TRUE,TRUE,Daryan No,200000
80,2,TRUE,TRUE,TRUE,Ostad Moein,75000
58,1,FALSE,FALSE,TRUE,Parand,10833.33
55,1,TRUE,TRUE,TRUE,Punak,76666.67
60,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,65000
133,3,TRUE,FALSE,TRUE,Shahrake Gharb,333333.33
94,2,FALSE,TRUE,TRUE,Damavand,19833.33
68,2,FALSE,TRUE,TRUE,Beryanak,41933.33
61,2,FALSE,TRUE,FALSE,Andisheh,15333.33
75,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,88333.33
81,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,148500
74,2,TRUE,TRUE,TRUE,Mehran,135666.67
97,2,TRUE,TRUE,TRUE,Shahran,90000
94,2,TRUE,TRUE,TRUE,Niavaran,281666.67
113,3,TRUE,TRUE,TRUE,Ostad Moein,105666.67
63,1,TRUE,TRUE,FALSE,Feiz Garden,63000
86,2,TRUE,TRUE,TRUE,Southern Janatabad,116666.67
83,2,TRUE,TRUE,TRUE,Niavaran,226666.67
75,2,FALSE,FALSE,FALSE,Parand,12166.67
105,2,TRUE,TRUE,TRUE,Dorous,186666.67
82,2,FALSE,TRUE,TRUE,Parand,12000
